maxh,33
triple,2
000001,63
dianju,3
julijisuan,3
distanceBetweenPoints,3
pointIndex1,5
pointIndex2,5
distace,5
points,232
index1,23
index2,23
pointlong,2
prints,17
w5,20
w6,19
135,1
info1,3
info2,1
tmpdist,3
tmppoint,5
btemp,16
io,17
pt1,123
pt2,71
9900,3
m5,33
m6,27
gn,12
co1,5
lo,45
pointer1,26
pointer2,20
ju,102
xe,7
init,62
2lf,886
ptp,53
point3D,4
firstPointIndex,5
lastPointIndex,5
getDistance,2
MAXPOINTS,1
results,33
MAXRESULTS,1
pointNum,7
resultNum,5
pz,8
%g,147
0000001,12
2f\n\n,6
maxI,13
maxJ,8
distan,6
dot1,16
mc,85
nlx,7
nly,7
nlz,7
nfx,7
nfy,7
nfz,7
xx1,10
yy1,7
zz1,7
xx2,7
yy2,7
zz2,7
lar,13
far,10
address,307
tempi,34
tempd,14
dp1,17
dp2,15
distant,34
va,12
group,62
ver,8
ord,27
coor,16
fdis,2
fsort,8
maxdis,8
maxX,10
maxY,6
zbx,8
zby,8
Nline,6
Dot,3
Line,8
jiawei1,23
jiawei2,21
jiawei3,19
jianwei1,17
jianwei2,15
jianwei3,13
pn1,7
pn2,7
spot,53
pingfanghe,22
6000,18
%f%f%f,28
mount,8
tx,47
tl,86
ft,26
xxx,27
yyy,14
%d%c%c%c%d,1
%d%c%c%,1
t_1,13
t_2,9
coord,32
fclose,4
fromx,4
fromy,4
fromz,4
tox,4
toz,4
tempk,3
syz,32
diandui,20
edge,1
node1,7
node2,5
square,66
distants,4
equal1,22
twopoint,3
select,16
selectsort,2
=%0,2
DIST,2
dists,37
sp1x,4
sp1y,4
sp1z,4
sp2x,4
sp2y,4
sp2z,4
nu1,10
nu2,8
4500,3
poi,31
distance_temp,3
ptp_temp,5
fuzhu,11
sz3,29
72,114
shuju,41
mppx,3
xjl,3
yjl,3
Z1,7
Z2,7
zjl,3
tempx,19
District,1
pf,55
julishi,3
dzb,1
az,32
bx,22
ht,23
iii,21
jjj,17
iij,5
jji,5
ij,30
code1,10
code2,10
DIS,4
eps,2
numtotal,3
maxpj,7
maxpi,7
ppdDist,10
dMaxDist,5
pcPoint,14
sanD,1
room,712
comb1,2
po1,29
po2,29
comb,21
pst,3
dians,18
suoyou,44
suoyous,17
xz,36
yz,37
mark1,85
mark2,73
_DISTANCE,1
pointb,13
d12,21
stu2,85
maxN,14
shizi,2
diskumi,2
baka,15
cir,6
4951,1
pointnum,7
groupnum,5
zuob,22
4950,1
bcjl,4
pointqian,12
pointhou,12
juliss,6
jieguos,29
DOT,2
zc,20
x1s,7
y1s,7
z1s,7
x2s,7
y2s,7
z2s,7
point1x,3
point1y,3
point1z,3
point2x,3
point2y,3
point2z,3
str,13
2lf\n\n,1
getdist,3
_Point,1
_Distance,1
pDistance,18
dot2,15
suanshi,6
row1,111
row2,87
ins,10
fx1,3
fx2,3
fy1,3
fy2,3
fz1,3
fz2,3
j0,45
jljl,9
dhi,7
dhj,7
t4,34
t5,26
t6,12
fang,58
=%3,1
pos_1,5
pos_2,5
CalDis,4
pts,30
lamp2,5
lamp,9
ranges,21
xh,110
jiayou,3
plen,14
maopaopaixu,2
00000001,12
sanwei,1
x11,30
x12,22
x13,9
toi,3
toj,3
nj,32
ansi,5
ansj,5
testfi,4
testfj,5
qj,471
len,3
lencount,7
l4,16
l5,3
l6,3
thr,3
factorial,2
taoyan,5
3600,658
%d%d%d%d%d%d\n,7
AM,3
PM,3
43200,13
sec1,3
sec2,3
32216,1
32217\n,1
%lld\n,1
43201,1
minute,4
_c,3
_d,3
_e,3
_f,1
miaoshu,3
ms1,3
ms2,3
zhongjian,22
qian1,3
sk,25
kaishi,10
rel,8
miao,28
miaoshu1,3
miaoshu2,3
10086,1
szf,7
zsj,5
sumk,3
qkg,2
qdykg,2
dbx,2
xw,3
mor,3
mus,3
shui,3
yes\n,488
no\n,1125
findx,4
out_put,8
isTrue,9
%c%c,6
tempy,7
YN,4
exict,4
jude,3
10008,2
142,11
490,2
887,3
500500,1
ylf,9
control,3
ew,33
670,1
195,1
752,1
590,1
gram,144
mysort,11
rp,37
500000,10
499500,1
biaozhi,6
1009,4
DATA,6
zzd,9
hzy,10
sorted,4
changed,3
sigma,3
there,2
bar,8
stable_sort,1
pds,10
ifind,3
szone,5
sztwo,4
200001,8
couted,3
12683,2
20001,97
outLen,9
20010,6
input_array,3
output_array,5
otn_array,3
otn,4
20002,14
status,23
del_a,4
setw,5
register,6
20005,5
used,40
excit,4
chongfu,7
next,6
nin,4
20006,1
bitset,1
fil,1
countl,5
115,4
visit,20
current_pos,13
appeared,3
num_cout,6
freelist,6
dnum,10
histgram,5
round,18
huiwen,348
chush,9
yush,1
sush,7
weish,9
meiwei,5
rever,5
hui,114
hws,12
reversed_number,13
MN,6
oho,8
check1,11
check2,11
judge_p,3
judge_h,3
chengfang,7
judgep,3
judgeh,3
fold,5
hv,3
revchk,5
hw,78
hwss,6
1e9,10
1e7,8
1e6,7
1e5,6
1e10,2
IsPremium,2
IsHuiWenShu,2
10201,2
panduansushu,5
suanweishu,3
panduanfanwen,3
reconstruct,2
checkhui,5
checksu,5
TAG,3
huiwenshu,11
quotient,45
averse,2
131,4
191,6
727,4
757,4
787,9
797,9
919,8
929,8
10593,3
10700,2
10601,11
10500,3
10610,2
10501,9
360,558
313,4
353,4
12421,7
12721,3
12821,3
13331,3
13831,3
13931,3
14341,3
14741,3
10301,5
11311,11
11411,5
10400,3
isreverse,3
num_r,4
__num,2
getprime,2
LIMIT,4
gao,30
ishuiwen,14
bit,27
pj,101
is_huiwen,2
isPrim,2
isHui,2
ifhuiwen,3
ifsushu,5
383,2
anti,9
primechart,3
32001,1
ppr,10
32000,5
checka,5
PrimeNumber,5
LoopNumber,2
judge_huiwen,8
judge_sushu,6
coun,16
ce,29
shushu,20
tester,5
testhuiwen,4
yinzi,32
ppp,26
11500,1
shuliang,8
dayin,5
gg,23
fmod,33
isround,2
prime_number,3
palindrome_number,3
pdhw,3
sortprime,2
sorthuiwen,2
330,2
inttostr,3
ifhw,3
ifs,3
170657,1
IsPalindrome,3
isReverse,2
65500,5
sunum,4
ishw,6
fanc1,2
fanc2,6
fanc3,4
PrimeQ,3
huiw,2
isturn,2
anses,6
sel,3
sus,8
sing,1
Test1,2
Test2,2
nCount,7
12345,8
flagio,3
scale,18
mark3,4
nDigits,2
isPalindrome,2
primejud,2
huiwenjud,2
minin,6
cnt1,21
cnt2,17
fh,67
ncount,20
palin,10
xp,12
yn,28
isHuiWen,2
reversed,3
tip,17
funk,3
resu,3
pan1,14
pan2,2
%ld%ld\n,1
CF,4
SS,33
HW,2
nax,3
flag3,42
sui,2
funa,3
funb,3
dudu,2
jay,2
323,1
blag,6
Isprime,3
Ishuiwen,3
checkp,3
checkr,3
xtz,3
550,39
505,110
filed,6
filedp,10
AMA,1
BeatFCbarcelona,4
substr,1020
halamadrid,5
store,34
sumstr,13
flagstr,2
maximum,32
tou,22
chuan,55
maxflag,7
foul,4
504,7
Eof,4
%c%c\n,12
%c%c%c%c\n,5
chain,45
zichuanshu,8
ximax,7
boo,14
fre,34
maxfre,6
curstr,7
sub_count,2
example,16
alo,2
pstr1,6
pstr2,5
son,29
rd,26
max_count,6
leng,46
glen,14
maxstr,9
cmppo,14
crtpo,10
maxtype,12
strnum,12
maxc,35
strout,7
555,13
ee,43
ngram,26
bac,92
abb,22
260,253
freq,25
maxfreq,6
2505,1
%d\n%s\n,3
n_gram,6
strin,12
tag1,12
tag2,9
max_pos,2
tt2,3
sofar,5
again,15
smallstr,5
gram_len,3
gram_count,8
dp,164
Maxlength,1
maxtimes,6
ctemp,3
leng1,5
kongbai,4
moto,8
seperate,16
511,6
frequency,16
zimu,61
zichuan,20
498,4
zonshu1,3
zonshu2,3
paohui,14
zuiduo,4
jige,7
pk,20
ste,6
numson,6
acc,26
k8,5
k9,4
pt3,7
subt,3
wenben,4
pinshu,1
stre,12
506,1
508,1
208,1
7\ngf,1
dount,7
chsum,6
449,2
\n%c,10
acnt,8
519,2
nsame,6
cr,52
getstring,2
howmany,6
choice,4
Compare,57
List,5
Frequency,8
site,36
tall,49
ngstr,6
ifx,10
luru,2
separy,5
fitgru,5
fitcount,4
bianhao,36
strm,11
strn,10
substring,13
bank,4
cmp_sort,2
realreal,30
599,2
lib,13
libc,7
agea,3
ageb,11
agec,3
aged,11
%%\n,159
60??,361
2lf%\n19,12
2lf%\n36,12
2lf%\n60??,10
2lf%\n,109
pat,489
2lf%%\n19,74
2lf%%\n36,73
2lf%%\n60??,69
2lf%%\n,953
Over60,34
2lf%%,84
nianlin,9
%%,25
2f%%\n,177
nl,128
count3,34
count4,21
per2,16
per3,8
per4,8
2f%%\n19,12
2f%%\n36,12
2f%%\n60??,12
r4,28
2lf%%\nOver60,5
\n19,4
\n36,4
\n60??,4
young,73
oldest,2
oep,3
k4,24
2lf%,13
bingren,62
nianling,70
d18,3
d35,3
d60,3
2lf%c\n,12
q4,15
e4,7
%\n,12
age18,3
age35,3
age60,3
ageabove,3
three,48
four,24
yer,7
zu1,3
zu2,3
zu3,3
zu4,3
onelv,3
twolv,3
threelv,3
fourlv,3
a1_18,5
a19_35,5
a36_60,5
a60_,5
a19,8
a36,8
a61,8
2f%%,15
gl1,3
gl2,3
gl3,3
gl4,3
\n1,2
san,6
sum_a,16
sum_b,5
sum_c,5
sum_d,5
1f,8
less,3
nd,20
age_1,11
age_2,3
age_3,3
age_4,3
bilv_1,2
bilv_2,2
bilv_3,2
bilv_4,2
AGE,15
youerbili,3
chengrenbili,3
zhongnianbili,3
laonianbili,3
youer,3
chengren,3
zhongnian,3
laonian,3
%c%,7
fourth,4
nld,9
ag1,3
ag2,3
ag3,3
ag4,3
tal,9
A1_18,3
A19_35,3
A36_60,3
A_60,3
P1,3
P2,3
P3,3
P4,3
a18,5
brs,18
ax1,3
ax2,3
ax3,3
ax4,3
2f%c\n,4
000000,3
2f%\n,16
2f%c\n19,1
2f%c\n36,1
2f%c\n60??,1
2f%c,1
lh,9
percentage1,3
percentage2,3
percentage3,3
percentage4,3
countc,3
countd,3
2f%\n19,2
2f%\n36,2
2f%\n60??,2
2f%,1
xiaob,3
qingb,3
zhongb,3
laob,3
qing,3
zhong,26
lao,27
2lf%\nOver60,2
fd,20
ol,14
s5,14
o2,6
o3,3
o4,3
rate3,6
rate4,6
u18,4
u35,5
u60,10
up60,4
un18,3
un35,3
un60,3
upper60,3
n18,4
sum18,3
n19,1
sum19,3
n36,1
sum36,3
n61,4
sum61,3
p18,3
p19,3
p36,3
p61,3
bfb,6
ave1,18
ave2,19
ave3,3
ave4,3
bian,17
2lf%1%\n,1
num1_18,4
num19_35,4
num36_60,4
num61_,4
x_4,3
%4,10
age1,48
age2,10
age3,3
age4,3
bfs,12
age_1_18,4
age_19_35,4
age_36_60,4
age_60,4
age_1_18_percent,3
age_19_35_percent,3
age_36_60_percent,3
age_60_percent,3
n35,3
n60,3
%d??,1
wcn,5
qn,5
zn,5
wcn0,3
qn0,3
zn0,3
ln0,3
detach,4
dispose,8
yinshu,38
kind,25
factors,7
varieties,15
totalCount,4
FindFact,3
integer,58
division,11
yueshu,7
factorization,11
hanshu,14
freopen,12
stdout,6
proce,7
mini,60
reek,3
ways,32
35000,2
resolution_into_factors,3
decprime,4
begain,3
factorize,9
sdw,3
divd,4
factor,92
Factorization,13
factoring,6
numcheck,3
low,91
FenJie,4
Befor,6
TRY,4
INTEGER,3
32770,1
jizu,3
yin,19
q_ys,2
m_ys,3
minf,4
factor1,3
decompose,7
method,4
integ,17
recur,6
solutionnum,4
g_count,8
g_j,4
means,7
squ,25
amax,11
wrh,3
qipa,3
Fz,4
acSearch,3
tru,2
Factor,4
suml,3
zon_shu,3
wtf,6
discharge,3
fjys,10
dev,10
fenj,3
minA1,3
sqrtNum,3
sheng,31
qiu,5
PrimeElement,4
zhaoyinshu,3
Factorize,4
Digui,3
cpy_clr,2
chklst,2
_n,12
kinds,4
breakways,4
zhongshu,4
dep,12
fengjie,3
forward,7
breakup,4
ansf,3
DFS,9
ana,3
disassamble,4
xnumber,4
fenjieyinshi,3
multiply,6
solutionnumber,5
qufen,3
CHU,2
RET,3
countn,3
cirno,3
is_bottom,2
dividemin,3
minyinzi,2
fg,9
reslove,2
remember,8
const1,12
qut,4
chenji,4
divi,3
solutionNumber,4
decomposition,3
numcount,4
prim,2
divth,8
kase,4
Fact,4
vacancy,7
nFactor,4
border,3
countt,12
disintegerate,3
solution,3
manners,3
zhaosushu,2
resolve,3
find_factor,3
chushu,50
elm,3
btm,4
Divide,4
divmet,4
meide,3
numberToDivide,3
john,3
King,38
countor,10
king,260
11\n,69
148\n,1
178,1
inc,11
MAX_SIZE,3
ysf,15
kao,12
guowang,4
mtmp,2
joseph,6
ha,24
numberOut,4
320,14
1999,6
baoshu,19
ing,43
findout,8
letout,2
300000,11
kingmonkey,4
nbegin,7
ncounted,5
tiren,3
monkeynum,3
31221,1
szhe,6
XS,3
houwang,12
josafe,2
jo,17
fking,5
monkeyking,2
inputcount,6
102400,1
tempmonkey,8
win,483
321,3
countNum,7
cur_id,5
anLoop,10
nPtr,44
nCounted,9
kingf,3
exin,6
nextmonk,4
countoff,2
monk,8
nextp,10
link,72
tuichu,4
yuanxulie,6
xinxulie,4
Joseph,2
selected,5
maintoo,3
p_this,14
p_next,4
zeronum,4
jian,60
huo,4
getking,3
delete_n,1
aLoop,5
alive,4
josephus0,3
josephus,3
hehe,24
ling,3
p_king,4
90010,1
rear,2
inputandoutput,2
LinkIO,7
LinkIOHead,5
CheckInput,3
ISNOT_POSITIVEINT,3
ISMORETHAN_THREEHUNDRED,3
ISCORRECT,1
GetUserInput,3
checkresult,7
InsertIntoLinkIO,2
iohead,21
n=%d,1
m=%d,1
GetKing,2
kn,26
km,5
kresult,4
inputresult,4
currentIndex,4
flags,25
302,18
currentNumber,3
kick,3
Per,6
309,1
yuesefu,7
ascanf,2
delenum,4
outnum,10
monkey_count,6
Left,3
print0,2
?????0,1
=300,1
tao,4
linkhead,10
linktail,6
num_monkey,4
rou,4
ysfwt,2
newnode,170
thisnode,42
procedure,3
yos,2
hezi,2
election,3
rema,3
dele,10
moncky,11
seq,52
monckycircle,9
allnumber,4
curp,12
cry_123,3
n_all,6
n_unlucky,5
circlename,9
allnum,3
unlucky,10
aux,9
chq,2
dawang,3
boss,12
delet,5
COUNT,8
STAT,5
findking,3
chs,15
ppl,31
pchs,10
luckymonkey,3
Link,2
kill,16
kill2,5
minmj,5
init_link,3
plink,15
insert_link,3
delete_link,2
pnode,50
destroy_link,3
link1,13
sear,4
jsh,13
cho,3
manage,2
numofking,3
flagex,4
flagmul,4
100005,24
abcdefghijklmnopqrstuvwxyz,8
100871,1
%c%s,5
no%s,1
tas,4
task,3
zifuchuan,10
cixu,3
120000,1
endthischar,2
endthisline,2
100002,18
bigflag,4
bucket,4
%c\n\n,3
no\n\n,3
oneChar,2
deq,4
MAX_LEN,130
fflush,5
ting,3
ref,8
233333,2
100020,2
mmin,9
nei,5
eng,17
loci,18
minadr,6
100009,5
min_pos,7
tpos,3
String,3
sequence,32
min_number,4
symbol,17
pose,3
targetchar,4
100100,4
DeleteChar,2
alpha,131
firstone,3
thechar,4
bz2,4
100004,4
OK,7
1000002,2
alphabet,11
yesorno,9
First,14
repeat,7
999990,1
sole,5
already,7
only,5
x\ns\na\nc\nno\n,1
zm,62
zm1,3
sword,3
wu,6
ltr,8
zxc,37
can,20
150000,4
x\n,1
s\n,1
a\n,1
c\n,1
alp,21
125,8
100050,4
TEST,3
CHECK,5
pinput,4
pzfc,1
aptr,4
tmpch,8
yici,7
str_len,8
inword,6
lu,1
1000111,1
seqs,33
yesOrNo,3
ansn,6
1000010,3
longs,17
1013,3
K1,6
K2,5
printnum,6
getnum,10
getdif,2
fuc,8
La,15
Lb,17
MINUS,3
beijian,18
nlen2,19
ita,17
itb,8
anum,51
bnum,28
ss1,4
ss2,4
bjs,57
stt,6
LENGTH,11
tuiwei,12
print_b,2
sub_b,2
alength,18
blength,22
clength,3
zhe1,11
zhe2,7
kongge,15
major,4
signa,5
signb,3
subtract,12
lens1,9
lens2,8
an1,372
an2,211
bn1,5
bn2,4
char11,18
char22,14
%s\n%s\n\n,5
tlen,3
beijianshu,33
jianshu,19
usd,5
dajianfa,3
carry,204
ARRAY,5
cint1,5
cint2,4
subtr,2
s6,2
reorder,7
miner,25
minee,6
lr,56
a_str,4
b_str,4
ab_minus,5
changdu1,24
changdu2,21
str_1,27
str_2,20
str_3,8
str_a,16
str_b,16
seLine1,28
seLine2,28
nLen1,36
nLen2,34
imim,8
isub,7
istore,7
subtraction,5
seline1,16
seline2,16
aArray,7
bArray,7
sizea,24
sizeb,19
chang1,11
chang2,7
emp,24
integer1,9
integer2,6
chang3,6
begin1,15
begin2,12
leng_a,6
leng_b,4
ka,19
kb,17
szLine1,20
szLine2,20
Minus,2
beta,8
gama,5
zs2,11
moin,2
diong,2
bei1,8
jian1,9
bei,42
jinwei,122
Tempstr2,4
align,7
substract,3
anw1,24
anw2,13
act,3
jf,5
len_e,1
changa,9
changb,5
bigint1,3
bigint2,2
bigint3,2
clen,58
szline1,28
szline2,28
inta,14
intb,3
yidegeshu,7
erdegeshu,5
do_sub,3
iLen1,11
iLen2,8
iBorrow,5
lresult,15
252,172
%s%s\n,10
numbig,5
numsmall,7
lennumbig,6
lennumsmall,5
j_shu,17
anlen1,9
anlen2,5
aline,6
bline,3
mlen,4
MaxLen,16
chuli,2
stringrev,4
jianfa,5
bjian,6
jn,18
minuend,13
subtrahend,4
lend,15
%04d,12
putcc,2
lq,9
zuocha,3
Inverse,4
lenth2,16
func2,4
flow,4
xj,40
shua,11
shub,5
bStartOutput,8
swi,6
ll1,2
forb,4
borrow,4
longb,4
m_c,10
n_c,5
isblank,2
large,19
large_len,4
small_len,3
digit_L,3
digit_S,3
digit_dif,5
p_L,10
p_S,5
p_dif,12
jian2,6
tranvert,3
chb,8
410,8
409,2
notzero,3
checkit,3
str2bigint,21
print_bigint,14
sub_bigint,2
gui0,4
uu,1
tet,1
five,12
n\n,37
b7,3
Na,6
Nb,15
Nc,6
isfirsttime,3
leap_1,6
leap_2,6
leap_3,6
r5,16
r7,6
d5,6
d7,6
help,18
is3,7
is5,6
is7,6
iNumber,3
iCount_can,3
iCount_blank_space,3
%d%2d%2d,1
a%7==0,1
flag5,4
flag7,3
divisors,3
Sub,7
front_number_exist,8
%c%c%c%c%c,2
situation,5
DNA,77
dna,111
cdna,10
jianji1,13
285,29
jianji2,7
jjd,27
temp4,1
temp11,1
hb,73
jianji,93
hubu,37
vice,7
hbl,15
T\n,13
A\n,13
G\n,13
C\n,13
dna1,7
dna2,10
270,19
2255,2
254,15
jjl,31
zfcx,8
zfcy,7
anti_base,2
lian,30
byte,9
jj1,8
jj2,14
dnapair,2
1221,1
DNA2,6
jaji,14
bu,10
Org,7
pdl,19
mulian,6
zilian,7
oldjianji,9
%d\n`,1
pjjd,6
266,8
chm,7
tmpt,1
tmpg,1
zl,10
149,8
138,1
zfc0,3
chaina,4
chainb,6
fanlian,6
tra,7
complement,2
DNA0,8
DNA1,7
zfcsc,7
dsb,7
LL,2
pdj,6
zfc1,92
ATCG,1
maxline,24
maxlist,6
found\n,53
lineMax,9
columnMin,8
ione,5
jone,8
itwo,6
jmin,17
2146796,6
column,101
minY,4
OKX,4
OKY,4
got,5
maxl,35
minh,51
JofmaxI,4
minJ,5
88888888,1
888888888,1
8888888,2
max_y,6
zhishi,3
minj,42
j3,128
rmax,19
cmin,41
rmaxno,5
cminno,4
1073741824,3
rowmax,38
colmin,49
colum,28
minl,88
andian,54
hmax,30
lmin,27
hangh,3
hangl,3
lieh,3
liel,3
max_hang,6
min_lie,6
maxLine,9
minRow,10
refer,6
paohuierhao,8
err,5
imin,43
pmin,10
cow,58
35500,1
n5,12
t_max,39
ctl,4
findmin,11
2100000000,2
ro,22
tap,6
col1,69
tempj,26
cow1,3
have,9
row_max,12
col_min,12
linemin,2
flagx,3
hang_max,5
lie_min,5
juzheng,10
alei,6
sg,105
hang1,18
hang2,15
mh,88
0x77777777,1
finding,6
max_row,19
min_column,4
line_row,3
line_column,5
success,3
dmin,6
least1,5
least_value,3
h0,37
min_col,9
point_ok,3
maxhang,8
minlie,10
exist1,4
exist2,3
juzhen,172
alltell,3
jusum,3
mplace,8
q_1,15
q_2,5
q_3,5
q_4,5
q_5,5
p_2,9
p_3,5
p_4,5
p_5,5
miny,28
pfc,3
30302,2
posh,3
posl,3
nmin,9
1100000,4
book,1463
writer,291
%c\n%d\n,252
au,193
bk,146
author,575
aur,8
auth,83
BK,15
haoma,3
who,23
wri,46
maxauthor,22
worker,38
books,119
aut,125
ID,755
Bookinfo,6
auther,52
SAVER,3
RR,4
author1,11
author2,3
zuozhe,107
ABCDEFGHIJKLMNOPQRSTUVWXYZ,13
%c\n%d,22
info,232
book_number,13
max_n,11
author_len,10
bookno,3
numOfauthor,5
nbook,11
maxno,4
bkn,11
bka,6
maxzm,3
maxbk,4
ASC,6
MAX_N,9
MAX_M,2
1222,1
mname,9
setup,8
temp_num,13
temp_author,4
xhead,6
Student,421
bookst,4
max_idx,4
xingming,39
xinxi,89
wnum,3
sb2,3
maxwriter,10
bookbelong,3
everynum,4
writerbest,3
tushu,31
person1,11
marker,3
chac,3
maxid,13
author_book,1
author_r,4
the_one,6
maxau,6
sbt,5
diji,5
ISBN,3
put_names,3
booknum,9
max_ptr,6
ASCII,259
maxname,33
book1,9
authors,27
maxzuozhe,4
maxdeshu,3
stas,2
yhead,2
zhead,2
authnum,5
nametimes,4
ABCDEFGJIJKLMNOPQRSTUVWXYZ,1
Book,4
card,3
memo,12
aut1,5
aut2,4
Books,1
lnum,7
ped,1
edit,7
LEM,1
let,22
zhuzhe,6
writer1,6
writer2,5
shu_num,6
max_author,5
maxk,12
mauthor,4
75,59
86,12
88,31
headp,4
kmax,22
booknumber,7
writerbookquantity,6
maxquantity,3
single_author,4
author_booknumber,5
BOOK,6
name_num,4
len_1,18
zhe,30
aumost,3
cnts,3
amount_temp,6
amount_most,4
jiancha,7
getlinked,2
strncat,13
cla,82
edi,6
pb1,17
pb2,6
ismax,4
library,10
B\n,1
D\n,1
E\n,1
F\n,1
H\n,1
I\n,1
J\n,1
K\n,1
L\n,1
M\n,1
N\n,1
O\n,1
P\n,1
Q\n,1
R\n,1
S\n,1
U\n,1
V\n,1
W\n,1
X\n,1
Y\n,1
Z\n,1
prname,4
outbook,2
zzzdnum,3
zzzd,8
findoutmax,3
detect,3
writter,12
n_book,5
Nn,30
ctrl,4
zimuxu,4
maxer,7
Author,2
addauthor,2
hewroteit,2
maxalpha,6
beiyong,4
tol,44
own,4
lll,4
432,1
343,2
max_name,7
maxm,15
author_num,5
A\n%d\n,1
B\n%d\n,1
C\n%d\n,1
D\n%d\n,1
E\n%d\n,1
F\n%d\n,1
G\n%d\n,1
H\n%d\n,1
I\n%d\n,1
J\n%d\n,1
K\n%d\n,1
L\n%d\n,1
M\n%d\n,1
N\n%d\n,1
O\n%d\n,1
P\n%d\n,1
Q\n%d\n,1
R\n%d\n,1
S\n%d\n,1
T\n%d\n,1
U\n%d\n,1
V\n%d\n,1
W\n%d\n,1
X\n%d\n,1
Y\n%d\n,1
Z\n%d\n,1
mostbook,2
ascii,16
lit,17
book_name,3
author_name,10
edt,6
letter_book,3
SHU,2
shuhao,6
YyxNode,32
m_rec,23
YyxLink,24
CreateNewLink,4
newLn,12
newNd,11
AddNode,4
ClearLink,4
delNd,6
nextNd,3
FreeLink,1
pch,5
Article,2
mwj,3
ath,7
countauthor,5
minusA,3
Book_num,2
bk1,7
wrt,10
maxchar,29
AUT,4
au_n,4
26000,1
sumbook,11
Memory,2
request,3
zzsl,2
number_of_books,3
name_of_book,3
maxz,4
Au,1
buch,3
bookn,8
zuozhen,7
call,4
New,40
newp,12
thisp,5
failed\n,1
ere,6
seek,2
maxbook,6
bookmax,4
contain,2
AtoZ,3
maxwh,4
shelf,10
bookid,3
booka,4
bookinf,1
creat1,4
creat2,3
head1,152
head2,129
Bo,1
ffind,2
mfind,2
%C\n%d\n,1
mianji,77
jiaohe,11
jiaohe1,4
jiao1,7
cos,1304
4lf,267
jiao,68
%lf%lf%lf%lf%lf,208
4lf\n,102
angle,215
input\n,120
areo,3
area,294
%lf%lf%lf%lf,13
4f,92
jiaodu,31
hudu,48
pingfang,4
ang,56
rad,23
genghaonei,4
%f%f%f%f,8
yuxian,6
4f\n,35
mian,10
%lf\n%lf\n%lf\n%lf\n%lf,35
%lf\n%lf\n%lf\n%lf\n%lf\n,7
rtrt,3
pingjun,66
genhaonei,9
Area,8
%f%f%f%f%f,23
%lf\n%lf\n%lf\n%lf\n,3
aef,3
banjiao,3
sums,26
Pi,14
angel,21
720,10
arrey,45
hu,35
alfa1,5
alfa2,3
sita,9
angle2,13
alpha0,3
sqarea,4
alf,13
halfa,4
degree,5
%5,3
sumangel,3
du,23
guo,3
cos2,4
input\0,1
%6,2
sqar,1
%f\n%f\n%f\n%f\n%f,6
squar,8
JINGDU,4
PAI,1
ag,59
14159265358979f,1
nun,3
asin,1
area1,15
US,3
SF,3
angle1,3
getarea,6
zanshi,9
zanshimianji,3
oo,8
tah,3
tahc,4
%lf%lf%lf%lf%d,1
%f%f%f%f%lf,2
1415927,4
mjs,2
mjS,2
abcd,2
radalpha,4
inTheSqrt,4
SQUARE,3
multi,7
anmul,4
%f\n%f\n%f\n%f\n%f\n,1
anglesum,7
%lf\n%lf\n%lf\n%lf,2
calarea,3
alpha2,11
ALPHA2,7
141592,1
surface,7
corner,6
sqare,30
alfa,4
fanhui,5
jiaojiao,3
ban,54
01745329,1
genxia,3
arpha,7
face,3
aerfa,11
kaifang,3
1415926535898,1
under,15
MyComputeArea,3
MyQuadrangleArea,7
side1,7
side2,7
side3,7
side4,7
MyAngle,3
theta,3
squart,3
genhao,6
inside,4
141592653,8
AL,6
alf2,3
alf21,3
S_1,3
S_2,4
alpha_2,4
dangle,4
apha,7
fanhuizhi,8
ANGLE,6
y_hudu,6
getArea,1
getcos,1
getSqrt,1
%lf%lf%lf%lf%lf%lf,1
foot,4
AREA,1
rowmin,45
minr,24
minc,21
mins,7
findm,3
findn,3
Subtraction,4
mtuta,3
newa,11
oper1,3
oper2,3
minimum,11
g_Matrix,20
Operation,4
lineDel,3
rowDel,3
Transform,3
JU,30
JUbian,3
JUxiao,3
countsum,4
columnmin,6
cnt_a,5
cnt_b,6
ptr_t,4
guiling,45
xiaojian,40
submin,3
nq,3
iTemp,9
iSum,7
GL,8
Delete,10
minih,2
numh,2
minil,2
minor,3
minihang,3
minilie,3
shanchu,10
delmin,6
reduce,10
enum,5
gotozero,2
minrow,34
mincol,32
find_min,3
side,20
find_miny,3
caozuo,4
board,307
anw,4
minline,2
mincross,2
minTemp,4
a11,14
hangmin,3
liemin,9
templie,3
rmin,30
search_x,2
search_y,2
cut1,9
cut2,9
matrixHor,13
matrixVer,15
minim,4
min_element,1
Subduction,8
min_a,16
putin,15
matrix_down,2
matrix_short,2
rowset,2
lineset,2
g_n,15
diminish,2
stair,20
lowerstair,2
zerorow,4
zerocol,4
minofc,2
minofr,2
tozero,6
eliminate,2
ope,5
check_min,3
guilinhang,2
guilinlie,2
j4,42
j5,12
minValue,10
the_min,5
reduce_min,3
r2z,4
Matrix,43
hm,90
tempn,13
siz,4
tempmin,10
daan,2
maze,74
minu,6
shrink,5
r_small,6
c_small,6
small1,3
small2,3
a_1_1,3
rsmall,7
csmall,7
caculate,2
GuiLing,6
zero1,3
zero2,3
xiaoqu,2
row_deduct,2
col_deduct,2
delete22,2
search2,2
dele1,2
dele2,2
minhang,7
Minhang,4
